종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
036810,에프에스티,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,47000,348.3,0.0,OVERHEAT,False,False,False,36700,30600,48850,53735.00000000001,40.6,69.0,28.5,3.0,3.0,43.1,87.9000015258789,0.0,,,OVERHEAT,⑤ 하락 / 약세,48.26,114.95,26.7,7.97,68.35,0,0.99,1.0,0.0,0.0,1.0,0.26,0.31,77.9,88.9,34.53,75.48,0,0,-3.39,30.01,53.34,32.02,5.23,1,0,1.66,0.82,1,1,35335.0,45078,4.26,0.6453,1.23,1.88,False,O,▲,44480,▲,O,X,12.97752808988764,9.052359550561798,2.0,0,57.8,100.0,0.11280487804878049,28.065395095367844,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,350,20260130,20260130,26.75,24.05,32.02,7.97
394800,쓰리빌리언,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,15330,76.92,0.0,NEUTRAL,False,False,False,15330,13590,18800,20680.0,40.5,53.1,35.1,12.3,12.3,41.1,88.30000305175781,0.0,,,NEUTRAL,⑤ 하락 / 약세,-6.52,130.18,-28.08,37.49,83.58,1,0.99,1.0,0.13,1.0,0.35,0.06,0.44,40.5,40.6,-0.7,17.24,0,0,-1.73,3.02,-2.11,61.54,-5.02,0,0,1.69,0.52,0,-1,16865.0,15121,1.38,0.3386,1.17,-1.0,False,O,▲,14673,▲,O,X,10.18726618705036,0.47719424460431703,10.0,1,10.1,35.3,1.9942528735632183,0.0,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,351,20260130,20260130,26.75,24.05,61.54,37.49
004020,현대제철,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,31250,253.4,0.0,WAIT,False,False,True,31250,29900,33900,37290.0,40.2,33.8,43.0,33.4,33.4,43.3,65.5,0.0,,,WAIT,⑤ 하락 / 약세,2.12,-3.85,-19.11,-28.63,-69.82,0,0.98,0.42,0.98,1.0,0.01,0.19,0.41,54.0,58.4,-0.37,20.56,0,0,-0.95,-10.59,1.3,-1.88,6.45,1,0,1.15,0.34,0,1,29155.0,32387,-3.51,-0.3668,0.83,-2.59,True,X,▼,33284,▼,X,X,7.1770588235294115,8.462941176470588,5.0,3,32.7,1.2,1.962962962962963,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.✅ 20일선 눌림목 구간.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,352,20260130,20260130,26.75,24.05,-1.88,-28.63
038500,삼표시멘트,KOSDAQ,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,기타,8400,5083.7,0.0,OVERHEAT,False,False,False,5540,4300,8010,8811.0,40.2,62.5,30.7,3.0,3.0,43.7,95.4000015258789,0.0,,,OVERHEAT,⑤ 하락 / 약세,58.49,139.66,36.93,160.7,93.06,2,0.99,1.0,0.0,0.0,1.0,1.0,0.57,79.5,93.2,59.25,71.69,0,0,27.27,67.0,58.79,184.75,7.58,1,0,1.73,0.96,1,1,5176.0,7130,17.8,0.9202,5.61,1.97,False,O,▲,6111,▲,O,X,10.18726618705036,0.47719424460431703,10.0,0,59.2,100.0,-0.0951219512195122,51.624548736462096,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,353,20260130,20260130,26.75,24.05,184.75,160.7
079370,제우스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,19710,327.22,0.0,OVERHEAT,False,False,False,16840,14620,21300,23430.000000000004,40.2,69.0,27.9,3.0,3.0,33.0,86.0999984741211,0.0,,,OVERHEAT,③ 박스 / 중립,30.62,68.03,9.06,4.86,21.43,0,1.0,1.0,0.04,0.0,0.87,0.24,0.36,79.6,84.8,22.92,51.25,0,0,0.72,27.08,30.53,28.91,4.65,0,0,1.6,0.83,1,1,15855.0,19063,3.39,0.5687,1.56,2.07,False,O,▲,18796,▲,O,X,11.884875,6.459999999999999,3.0,0,38.9,87.1,0.31237721021611004,17.042755344418055,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,354,20260130,20260130,26.75,24.05,28.91,4.86
059210,메타바이오메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,4890,85.22,0.0,NEUTRAL,False,False,False,4890,4505,5660,6226.000000000001,40.1,31.5,43.8,27.3,27.3,37.5,82.4000015258789,0.0,,,NEUTRAL,④ 바닥 반등 시도,-2.1,-14.96,-23.66,-38.71,-61.56,0,1.0,0.79,0.66,1.0,0.12,0.06,0.8,59.8,55.1,3.18,12.29,0,0,-1.11,4.15,5.62,-14.66,-1.32,0,0,0.73,0.56,1,1,4504.5,4939,-0.99,0.0619,4.75,0.03,False,X,▼,4889,▲,O,X,10.18726618705036,0.47719424460431703,10.0,2,12.9,11.6,2.0,0.0,📉 매도세 우위. 🚀 단기 모멘텀 가속. 🚀 단기 모멘텀 가속. ,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,355,20260130,20260130,26.75,24.05,-14.66,-38.71
290650,엘앤씨바이오,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,92200,1607.85,0.0,OVERHEAT,False,False,False,64900,55200,84300,92730.00000000001,40.1,73.3,25.9,3.0,3.0,39.0,79.5,0.0,,,OVERHEAT,⑤ 하락 / 약세,47.76,193.63,26.2,36.02,147.03,0,1.0,1.0,0.01,0.0,1.0,1.0,0.55,87.0,83.3,49.18,64.27,0,0,18.21,61.75,67.03,60.07,-4.87,1,0,1.21,0.89,1,1,68670.0,75205,22.6,0.8748,3.03,3.73,False,O,▲,70670,▲,O,X,9.364761904761904,-3.334761904761905,12.0,0,47.5,100.0,-0.21351351351351353,42.06471494607088,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,356,20260130,20260130,26.75,24.05,60.07,36.02
365270,큐라클,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,12080,337.16,0.0,OVERHEAT,False,False,False,9300,7330,13220,14542.000000000002,40.1,62.5,30.5,3.0,3.0,25.9,94.80000305175781,0.0,,,OVERHEAT,⑤ 하락 / 약세,47.68,172.07,26.12,95.59,125.47,1,0.99,1.0,0.0,0.0,0.67,0.25,0.58,73.5,82.0,36.42,41.8,0,0,24.28,25.83,42.96,119.64,1.28,0,0,1.91,0.92,1,1,8002.0,10411,16.03,0.272,4.04,2.07,False,O,▲,9629,▲,O,X,10.18726618705036,0.47719424460431703,10.0,0,31.0,67.4,0.24,29.89247311827957,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,357,20260130,20260130,26.75,24.05,119.64,95.59
122640,예스티,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,21700,180.17,0.0,ATTACK,True,True,False,19670,17460,24100,26510.000000000004,40.1,67.0,28.6,3.0,3.0,20.9,88.4000015258789,0.0,,,ATTACK,④ 바닥 반등 시도,16.98,18.58,-4.58,-6.12,-28.02,0,1.0,1.0,0.14,0.0,0.46,0.13,0.61,72.1,74.8,15.84,23.04,0,0,12.84,18.45,24.36,17.93,-1.62,0,0,1.74,0.9,1,1,17058.0,20076,8.09,0.228,4.02,2.46,False,O,▲,19532,▲,O,X,11.884875,6.459999999999999,3.0,0,29.3,45.9,0.5660377358490566,10.320284697508896,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,358,20260130,20260130,26.75,24.05,17.93,-6.12
140410,메지온,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,172400,580.08,0.0,OVERHEAT,False,False,False,119800,100000,159500,175450.0,40.0,65.6,29.1,3.0,3.0,41.0,90.0,0.0,,,OVERHEAT,⑤ 하락 / 약세,75.92,357.9,54.36,128.37,311.3,0,1.0,1.0,0.0,0.0,0.99,0.43,0.33,96.1,93.5,51.08,107.92,0,0,-0.17,45.98,93.71,152.42,3.4,1,0,1.72,0.92,1,1,130030.0,157355,9.56,0.5643,1.09,2.94,False,O,▲,159962,▲,O,X,10.18726618705036,0.47719424460431703,10.0,0,53.1,98.9,-0.1781767955801105,43.906510851419036,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,359,20260130,20260130,26.75,24.05,152.42,128.37
014680,한솔케미칼,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,282500,356.85,0.0,OVERHEAT,False,False,False,282500,253500,340500,374550.00000000006,40.0,67.0,28.5,3.0,3.0,57.3,87.9000015258789,0.0,,,OVERHEAT,③ 박스 / 중립,17.71,63.96,-3.52,-3.39,-2.01,0,1.0,1.0,0.25,1.0,0.13,0.26,0.28,83.2,73.1,11.03,25.08,0,0,2.54,5.02,14.6,23.36,7.56,1,0,1.11,0.79,1,1,240400.0,273196,3.41,-0.0266,1.48,-0.89,False,O,▲,277776,▲,O,X,12.2796,5.309,4.0,0,61.6,13.2,2.0,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,360,20260130,20260130,26.75,24.05,23.36,-3.39
082270,젬백스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,43050,336.97,0.0,OVERHEAT,False,False,False,29750,24450,40300,44330.0,40.0,79.5,23.1,3.0,3.0,32.0,70.0999984741211,0.0,,,OVERHEAT,④ 바닥 반등 시도,40.69,-22.85,19.13,-30.97,-69.45,0,0.99,1.0,0.0,0.0,1.0,0.25,0.37,91.5,86.5,51.96,95.84,0,0,3.61,63.38,83.19,-6.92,-1.32,0,0,1.1,0.87,1,1,32470.0,37149,15.88,0.9304,1.51,2.68,False,O,▼,36587,▲,O,X,11.884875,6.459999999999999,3.0,0,29.9,100.0,-0.1478494623655914,44.70588235294118,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,361,20260130,20260130,26.75,24.05,-6.92,-30.97
100120,뷰웍스,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,28250,85.26,0.0,OVERHEAT,False,False,False,22050,19450,27300,30030.000000000004,40.0,73.5,25.6,3.0,3.0,39.1,78.5,0.0,,,OVERHEAT,⑤ 하락 / 약세,43.47,35.17,21.91,28.0,-11.43,0,1.0,1.0,0.1,0.0,1.0,0.06,0.44,81.5,94.6,34.46,55.6,0,0,-3.58,39.85,44.95,52.05,1.69,1,0,2.46,0.74,1,1,23090.0,26856,5.19,0.8683,2.05,2.5,False,O,▲,23925,▲,O,X,10.18726618705036,0.47719424460431703,10.0,0,47.8,100.0,-0.10795454545454546,28.117913832199548,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,362,20260130,20260130,26.75,24.05,52.05,28.0
075580,세진중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,19380,98.62,0.0,WAIT,False,False,True,19380,18260,21650,23815.000000000004,39.9,32.6,43.0,34.2,34.2,43.7,63.599998474121094,0.0,,,WAIT,⑤ 하락 / 약세,12.28,38.13,-8.95,-35.55,-27.84,0,1.0,0.59,0.97,1.0,0.0,0.07,0.42,43.2,59.9,-0.78,15.5,0,0,-1.42,-0.31,-2.66,-8.8,8.94,0,0,1.15,0.61,0,1,17868.0,19560,-0.93,-0.0304,1.02,-0.77,True,X,▼,19459,▼,X,X,11.884875,6.459999999999999,3.0,3,34.2,0.0,2.0267857142857144,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.✅ 20일선 눌림목 구간.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,363,20260130,20260130,26.75,24.05,-8.8,-35.55
081580,성우전자,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,3085,175.74,0.0,OVERHEAT,False,False,False,2570,2230,3245,3569.5000000000005,39.9,61.0,30.9,3.0,3.0,22.1,96.0,0.0,,,OVERHEAT,① 강한 상승 추세,37.42,14.47,15.86,10.96,-32.13,0,0.99,1.0,0.03,0.0,0.38,0.13,0.6,69.5,85.2,26.02,30.13,0,0,29.89,26.18,27.74,35.01,6.31,0,0,4.15,1.0,1,1,2240.5,2826,9.16,0.1245,10.36,4.24,False,O,▲,2516,▲,O,X,12.97752808988764,9.052359550561798,2.0,0,36.2,38.2,0.1871345029239766,20.038910505836576,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),1,364,20260130,20260130,26.75,24.05,35.01,10.96
101160,월덱스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,25900,168.56,0.0,OVERHEAT,False,False,False,25900,23750,30200,33220.0,39.7,44.5,37.6,19.6,19.6,55.4,79.69999694824219,0.0,,,OVERHEAT,④ 바닥 반등 시도,16.67,9.51,-4.89,-22.48,-37.09,0,1.0,0.83,0.58,1.0,0.43,0.12,0.62,75.0,77.1,12.57,17.85,0,0,6.15,15.37,15.62,1.57,-0.93,0,1,1.88,0.86,1,1,22160.0,24361,6.32,0.2758,4.01,1.73,False,O,▲,23744,▲,O,X,12.97752808988764,9.052359550561798,2.0,1,42.0,43.0,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,365,20260130,20260130,26.75,24.05,1.57,-22.48
083650,비에이치아이,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,71800,922.09,0.0,WAIT,False,False,True,65100,55100,85100,93610.00000000001,39.6,51.5,34.5,18.5,18.5,32.6,71.9000015258789,0.0,,,WAIT,⑤ 하락 / 약세,36.24,80.18,14.68,23.53,33.58,0,1.0,1.0,0.0,0.0,0.4,0.68,0.11,72.4,92.5,15.77,47.36,0,0,-9.11,8.46,20.88,47.58,11.01,1,0,1.78,0.68,1,1,58210.0,73459,-2.26,0.1977,0.8,-0.1,False,O,▲,73631,▲,X,X,11.884875,6.459999999999999,3.0,1,61.8,39.6,0.7964071856287425,10.291858678955453,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,366,20260130,20260130,26.75,24.05,47.58,23.53
347700,스피어,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,27200,994.88,0.0,OVERHEAT,False,False,False,21000,14380,34300,37730.0,39.6,58.9,31.4,3.0,3.0,26.3,97.5,0.0,,,OVERHEAT,⑤ 하락 / 약세,42.48,91.95,20.92,177.84,45.35,2,1.0,1.0,0.0,0.0,0.76,0.73,0.26,76.3,81.4,35.85,57.1,0,0,5.43,26.22,59.25,201.89,0.0,0,0,1.82,0.94,1,1,17787.0,24088,12.92,0.3485,0.99,1.66,False,O,▲,23913,▲,O,X,12.97752808988764,9.052359550561798,2.0,0,27.7,76.4,0.5538221528861155,29.523809523809526,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,367,20260130,20260130,26.75,24.05,201.89,177.84
192820,코스맥스,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,202500,305.35,0.0,OVERHEAT,False,False,False,202500,188100,231500,254650.00000000003,39.6,68.8,27.1,3.0,3.0,54.1,83.19999694824219,0.0,,,OVERHEAT,④ 바닥 반등 시도,13.76,-15.45,-7.47,-25.2,-81.42,0,1.0,0.72,0.8,1.0,0.09,0.22,0.46,82.4,73.2,10.03,20.45,0,0,1.91,4.49,8.12,1.55,4.4,1,0,1.45,0.9,1,1,178940.0,196134,3.25,0.016,1.53,1.55,False,O,▼,197368,▲,O,X,12.2796,5.309,4.0,0,55.8,9.0,2.013888888888889,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,368,20260130,20260130,26.75,24.05,1.55,-25.2
018290,브이티,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,20600,197.39,0.0,ATTACK,True,True,False,18630,17020,21850,24035.000000000004,39.6,73.5,25.0,3.0,3.0,23.7,76.4000015258789,0.0,,,ATTACK,④ 바닥 반등 시도,11.65,-42.38,-9.91,-42.63,-88.98,0,1.0,0.86,0.52,0.0,0.6,0.14,0.42,72.1,77.1,16.09,30.4,0,0,4.46,17.38,27.48,-18.58,-2.17,0,0,1.38,0.89,1,1,17482.0,19567,5.28,0.3321,2.26,1.72,False,X,▼,19070,▲,O,X,12.2796,5.309,4.0,0,29.5,59.6,0.34916201117318435,10.574342458400428,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,369,20260130,20260130,26.75,24.05,-18.58,-42.63
241560,두산밥캣,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,58800,207.35,0.0,WAIT,False,False,True,58800,56900,62600,68860.0,39.5,40.4,39.2,23.8,23.8,32.8,75.19999694824219,0.0,,,WAIT,⑤ 하락 / 약세,3.52,6.72,-17.71,-30.67,-59.25,2,1.0,0.32,0.86,1.0,0.0,0.15,0.34,32.8,28.2,-2.46,10.1,1,0,-2.33,-4.08,-5.01,-3.92,2.83,0,0,1.21,0.3,0,1,55570.0,60137,-2.22,-0.1137,1.02,-0.79,True,O,▲,60436,▼,X,X,11.884875,6.459999999999999,3.0,2,6.9,0.0,2.0,0.0,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🌪️ 에너지 응축 시작 (2일차). ,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,370,20260130,20260130,26.75,24.05,-3.92,-30.67
085910,네오티스,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,13430,67.95,0.0,WAIT,False,False,True,11440,9220,15870,17457.0,39.3,53.0,33.4,8.0,8.0,48.7,92.80000305175781,0.0,,🚀급등시동,WAIT,② 상승 후 조정,52.96,307.59,31.4,169.82,260.99,0,0.99,1.0,0.0,0.0,0.21,0.05,0.26,68.7,82.9,23.26,56.94,0,0,10.17,15.88,23.44,193.87,31.06,1,0,1.6,0.93,1,1,9190.0,12253,9.6,-0.0909,1.04,1.54,False,O,▲,12821,▲,O,X,2.5095,9.574000000000002,7.0,0,86.1,21.3,0.5795724465558195,17.395104895104897,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),2,371,20260130,20260130,26.75,24.05,193.87,169.82
